LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSf1,BsmtFinSf2,TotalBsmtSf,FirstFlrSf,SecondFlrSf,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSf,OpenPorchSf,EnclosedPorch,ThreeSsnPorch,ScreenPorch,SalePrice
8000,5,5,1960,1960,1098,154,1377,1377,0,1377,1,0,1,0,3,1,6,2,1,351,0,0,0,0,0,156500
7000,5,6,1961,1961,0,0,0,925,0,925,0,0,1,0,3,1,7,0,1,300,0,0,0,0,0,99000
6600,5,5,1962,1962,110,442,864,864,0,864,0,0,1,0,2,1,5,0,1,294,58,0,0,0,0,125500
6760,5,5,1962,1962,734,0,896,936,0,936,1,0,1,0,3,1,6,1,1,288,24,90,160,0,0,130000
6978,5,7,1926,1980,0,0,850,960,0,960,0,0,1,0,2,1,5,0,2,576,0,0,116,0,0,103000
6000,6,6,1927,1950,276,0,845,866,430,1296,0,0,1,0,3,1,6,0,2,576,0,0,175,0,0,127500
4480,5,5,1922,1950,782,0,1022,1022,0,1022,1,0,1,0,2,1,4,1,1,184,0,122,20,0,0,89500
7200,5,5,1980,1980,936,0,936,936,0,936,1,0,1,0,2,1,4,0,2,672,49,0,0,0,0,140000
3153,5,6,1920,1990,0,0,967,967,0,967,0,0,1,0,2,1,5,1,1,180,0,0,26,0,0,99900
10800,4,7,1885,1995,0,0,641,1047,0,1047,0,0,1,0,2,1,6,0,1,273,0,0,0,0,0,100000
7200,5,8,1940,1950,0,0,808,1072,0,1072,0,0,1,0,2,1,5,2,2,379,0,0,0,0,0,130000
9000,5,8,1900,2006,130,0,680,680,494,1174,0,0,1,0,2,1,6,1,2,576,116,26,40,0,0,135000
6000,3,7,1948,2002,331,0,649,679,504,1183,0,0,1,1,2,1,6,0,1,308,0,176,0,0,0,120000
5925,4,6,1900,1950,122,448,570,761,380,1141,0,0,1,0,3,1,6,0,1,252,0,0,96,0,0,85000
6000,4,4,1920,1950,250,0,960,960,0,960,0,0,1,0,2,1,5,0,1,308,0,0,168,0,0,108500
3880,5,9,1945,1997,329,0,686,866,0,866,0,0,1,0,2,1,4,0,0,0,58,42,0,0,0,110500
8520,5,6,1923,2006,0,0,968,968,0,968,0,0,1,0,2,1,5,0,2,480,0,0,184,0,0,100000
9600,5,8,1925,1994,0,0,702,842,630,1472,0,0,1,0,3,1,6,0,1,250,0,0,84,0,0,125000
4571,5,7,1910,1950,168,0,616,616,616,1232,0,0,1,0,3,1,6,0,2,480,280,0,143,0,0,114000
9439,5,5,1930,1950,324,0,912,912,336,1248,0,0,1,0,2,1,6,0,1,160,0,0,192,0,0,87000
8626,4,6,1956,1956,0,0,0,968,0,968,0,0,1,0,2,1,5,0,1,331,0,0,0,0,0,104500
11800,4,7,1949,2002,0,0,0,1382,0,1382,0,0,2,0,1,1,6,1,1,384,0,40,0,0,0,110000
6854,5,7,1925,1994,317,227,756,916,144,1060,1,0,1,0,1,1,6,1,1,308,0,65,0,0,150,136500
8674,5,6,1950,1950,910,0,910,910,525,1435,1,0,1,0,3,1,6,0,1,308,0,33,0,0,0,128250
8731,5,5,1920,1950,645,0,915,1167,0,1167,0,0,1,0,3,1,6,1,2,495,0,0,216,0,126,144000
6125,5,7,1939,1998,306,0,728,728,546,1274,0,0,2,0,3,1,6,0,1,224,0,0,192,0,0,135000
6000,6,6,1939,1950,276,0,600,608,624,1232,0,0,1,1,3,1,6,2,1,217,0,0,0,0,0,128000
6000,6,6,1941,1950,375,0,735,869,349,1218,0,1,1,0,3,1,6,1,2,440,0,0,0,0,0,131000
6120,5,7,1939,1950,0,0,884,884,0,884,0,0,1,0,2,1,5,0,1,240,0,0,136,0,0,113000
6240,6,5,1938,1950,52,0,861,861,548,1409,1,0,1,1,3,1,6,1,2,528,225,0,84,0,0,126000
6240,5,8,1939,1952,48,0,672,899,423,1322,1,0,1,0,4,1,7,0,1,280,0,0,0,0,0,132000
6240,5,7,1930,1992,0,0,966,1014,412,1426,0,0,1,0,3,1,6,1,1,230,174,0,96,0,0,131750
6120,5,6,1926,1950,351,0,756,903,378,1281,1,0,1,0,2,1,6,0,2,379,25,0,0,0,0,132500
6120,7,8,1929,2001,0,0,832,854,0,854,0,0,1,0,2,1,5,0,2,576,48,112,0,0,0,132000
6240,6,6,1931,1950,425,0,884,959,408,1367,0,0,1,0,3,1,6,1,1,560,0,0,0,0,120,127500
6180,6,5,1926,1950,0,0,960,986,0,986,0,0,1,0,2,1,5,1,1,180,0,128,0,0,0,102000
8850,6,7,1920,1950,0,0,768,752,624,1376,0,0,1,0,3,1,7,0,2,576,0,54,144,0,0,165000
8730,6,7,1915,2003,0,0,698,698,698,1396,0,0,1,0,3,1,7,0,1,384,0,0,0,0,259,153575
5700,7,6,1929,1990,336,0,672,672,672,1344,1,0,1,1,3,1,6,1,2,456,0,0,70,0,0,140000
7449,7,7,1930,1950,0,0,637,1108,0,1108,0,0,1,0,3,1,6,1,1,280,0,0,205,0,0,139400
6882,6,7,1914,2006,0,0,684,773,582,1355,0,0,1,1,3,1,7,0,0,0,136,0,115,0,0,127000
9000,6,6,1937,1950,0,0,780,780,595,1375,0,0,1,1,3,1,6,1,1,544,0,162,0,0,126,141000
7200,5,7,1920,1996,0,0,530,581,530,1111,0,0,1,0,3,1,6,0,1,288,0,0,144,0,0,101000
4800,4,7,1916,1990,197,0,1196,1196,0,1196,1,0,1,0,2,1,5,0,2,440,0,0,0,0,0,109900
12358,5,6,1941,1950,360,0,720,854,0,1382,0,0,1,1,2,1,7,0,2,660,237,0,0,0,0,128500
4388,5,7,1930,1950,116,0,672,840,0,840,0,0,1,0,3,1,5,1,0,0,0,0,0,0,0,87000
4484,5,6,1942,1979,485,0,672,778,504,1282,1,0,1,0,2,1,4,0,1,240,0,88,0,0,0,108500
11235,5,5,1963,1963,925,0,925,999,0,999,1,0,1,0,3,1,6,0,1,308,40,176,0,0,0,130000
11235,5,5,1964,1980,785,0,1420,1452,0,1452,1,0,1,0,2,1,6,1,2,572,92,0,88,0,0,158450
14299,4,3,1964,1964,513,144,1005,1005,0,1005,1,0,1,0,3,1,5,0,2,440,0,0,0,0,0,115400
7943,4,5,1961,1961,903,0,1029,1029,0,1029,1,0,1,0,3,1,5,0,1,261,64,0,39,0,0,118500
14149,5,8,1964,2001,68,722,980,1020,0,1020,0,1,2,0,3,1,5,1,2,528,0,0,0,0,0,165000
11677,5,4,1966,1966,249,761,1040,1040,0,1040,1,0,1,0,3,1,6,0,1,264,0,90,0,0,0,123000
8400,6,5,1966,1966,187,627,814,913,0,913,1,0,1,0,3,1,6,0,1,240,0,0,252,0,0,129000
7094,5,5,1966,1966,180,374,894,894,0,894,0,0,1,0,3,1,5,0,1,384,0,0,0,0,0,125000
8425,5,6,1971,1990,748,0,768,868,0,868,1,0,1,0,2,1,6,0,2,576,138,0,0,0,0,119900
8665,5,5,1968,1968,168,288,876,897,0,897,0,0,1,0,3,1,5,0,1,264,0,0,0,0,0,115000
8398,5,5,1967,1967,114,529,943,943,0,943,1,0,1,0,2,1,5,0,2,528,132,0,0,0,0,134500
7742,5,7,1966,1966,763,0,955,955,0,955,1,0,1,0,3,1,6,0,1,386,0,0,0,0,0,127000
8724,5,5,1968,1968,492,0,894,894,0,894,0,0,1,0,3,1,5,1,2,450,0,0,0,0,0,129000
8197,6,5,1977,1977,0,0,660,1285,0,1285,0,0,1,1,3,1,7,1,2,528,138,0,0,0,0,143500
8169,5,7,1966,1966,216,435,912,912,0,912,1,0,1,0,3,1,6,0,1,315,204,0,0,0,0,129000
14175,5,5,1956,1998,386,522,1240,1375,0,1375,1,0,1,0,3,1,6,1,1,323,0,0,0,0,0,187000
25339,5,7,1918,2007,0,0,816,1416,0,1416,0,0,2,0,3,1,7,0,2,576,0,0,112,0,0,112000
6960,7,8,1940,1998,258,0,680,798,504,1302,0,0,1,1,2,1,6,2,1,224,0,0,0,0,126,165250
11375,6,5,1954,1995,736,0,967,1299,0,1299,0,0,1,0,3,1,6,1,2,494,81,0,280,0,0,150000
13770,5,6,1958,1998,190,873,1158,1176,0,1176,1,0,1,0,3,1,6,2,1,303,0,0,0,0,0,137000
9000,4,7,1945,1950,0,0,0,998,0,998,0,0,1,0,3,1,5,0,2,460,0,0,140,0,0,89500
17541,5,7,1948,2005,300,0,409,1325,0,1325,0,0,2,0,3,1,6,1,2,576,0,42,0,0,0,216000
17808,4,5,1946,1950,0,0,484,1242,0,1242,0,0,1,0,2,1,4,0,1,336,0,0,0,0,0,109900
5400,5,5,1958,1958,453,0,864,864,0,864,0,1,1,0,3,1,6,0,1,399,0,0,0,0,0,118000
11515,4,5,1958,1994,0,0,0,943,0,943,0,0,1,0,3,1,5,0,1,308,0,0,60,0,0,80000
9098,4,7,1920,2002,348,0,528,605,0,605,1,0,1,0,2,1,5,0,0,0,0,0,144,0,0,86000
3869,5,6,1984,1984,283,755,1038,1038,0,1038,0,0,2,0,2,1,5,0,1,264,0,105,0,0,0,130000
9280,5,6,1951,1951,557,0,1342,1342,0,1342,1,0,1,0,4,1,7,0,1,256,0,0,0,0,0,125000
11100,5,6,1951,1994,1080,0,1080,1080,400,1480,1,0,1,0,4,1,7,1,1,253,0,0,68,0,0,136500
7550,4,5,1920,1950,0,0,951,986,376,1362,0,0,2,0,4,1,7,0,1,280,0,0,0,0,0,96000
9060,5,6,1957,2006,0,0,0,1340,0,1340,0,0,1,0,3,1,7,1,1,252,116,0,0,180,0,120000
10357,7,5,1990,1991,738,0,910,1442,0,1442,1,0,2,0,3,1,6,1,2,719,0,244,0,0,0,179900
8556,7,5,2006,2006,0,0,1240,1240,0,1240,0,0,2,0,2,1,5,0,3,826,140,93,0,0,0,194000
7242,7,5,2005,2006,0,0,1270,1270,0,1270,0,0,2,0,2,1,6,0,2,524,0,96,0,0,0,175900
9317,6,5,2006,2006,24,0,1314,1314,0,1314,0,0,2,0,3,1,6,1,2,440,0,22,0,0,0,176432
14217,5,5,1994,1994,550,0,1022,1022,0,1022,0,1,1,0,3,1,6,0,2,747,0,0,0,0,0,139500
8775,5,5,1994,1994,495,0,990,990,0,990,0,0,1,0,3,1,5,0,1,299,0,64,0,0,0,126000
11249,6,5,1995,1995,334,544,1200,1200,0,1200,1,0,2,0,3,1,6,0,2,521,0,26,0,0,0,177500
10021,6,6,1997,2006,539,0,635,646,662,1308,1,0,2,1,3,1,6,0,2,497,142,54,0,0,0,175000
8428,5,7,1994,1994,420,0,990,990,0,990,1,0,1,0,3,1,5,0,1,384,256,0,0,0,0,146000
16561,5,5,1996,1996,549,0,1097,1097,0,1097,1,0,1,1,3,1,6,0,1,242,306,0,0,0,0,147900
8070,4,5,1994,1995,588,0,990,990,0,990,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,123600
10665,7,5,2003,2003,1013,0,1453,1479,0,1479,1,0,2,0,3,1,7,0,2,558,144,29,0,0,0,226000
8660,5,5,1976,1976,502,0,1015,1025,0,1025,0,0,2,0,3,1,6,1,2,370,127,0,0,0,0,153500
9720,5,7,1977,1977,755,0,995,1009,0,1009,0,0,2,0,3,1,6,1,2,576,0,0,0,0,0,160000
8982,5,5,1977,1977,539,0,1040,1040,0,1040,0,0,1,1,3,1,5,0,2,748,0,0,0,0,0,134900
16300,5,4,1977,1977,60,417,876,907,0,907,1,0,1,0,3,1,5,0,1,308,0,0,0,0,0,130000
9675,5,6,1975,1975,330,432,864,879,0,879,0,0,1,0,3,1,5,0,2,440,0,80,0,0,0,120000
7700,5,5,1972,1972,138,468,882,882,0,882,1,0,1,0,3,1,5,0,2,461,96,0,0,0,0,112500
10356,5,6,1975,1975,716,0,969,969,0,969,0,0,1,1,3,1,5,0,2,440,0,0,0,0,0,122000
7200,5,5,1972,2000,671,0,864,864,0,864,1,0,1,0,3,1,5,0,2,576,155,0,0,0,0,127000
7200,4,8,1972,2006,385,0,385,875,0,875,0,0,1,0,3,1,5,0,2,728,352,0,0,0,0,117000
8749,7,5,2002,2002,0,0,1459,1459,0,1459,0,0,2,0,3,1,6,1,2,527,192,39,0,0,0,192000
4435,6,5,2003,2003,659,0,848,848,0,848,1,0,1,0,1,1,3,0,2,420,140,0,0,0,0,131500
17227,8,5,1999,2000,915,0,1341,1341,0,1341,1,0,1,1,1,1,5,1,2,482,240,84,0,0,0,246900
8450,7,5,2003,2003,699,0,1337,1337,0,1337,1,0,2,0,3,1,6,0,2,531,0,39,0,0,0,185000
8500,7,5,2004,2004,0,0,1422,1422,0,1422,0,0,2,0,3,1,7,0,2,626,192,60,0,0,0,179600
8769,7,5,2005,2005,709,0,1169,1190,0,1190,1,0,2,0,2,1,5,0,2,578,100,41,0,0,0,173500
8333,7,5,2006,2006,0,0,738,738,753,1491,0,0,2,1,3,1,7,1,2,484,100,30,0,0,0,168675
9170,5,7,1965,1965,698,96,1214,1214,0,1214,1,0,1,0,2,1,6,0,2,461,0,0,184,0,0,140000
8308,4,6,1963,1963,132,841,1088,1088,0,1088,0,0,1,0,2,1,4,0,2,520,0,0,0,0,0,110000
10921,4,5,1965,1965,520,0,960,960,0,960,1,0,1,0,3,1,6,0,1,432,120,0,0,0,0,94750
16287,5,6,1925,1950,130,105,901,901,450,1351,1,0,1,0,3,1,7,1,2,576,0,0,43,0,100,122000
8240,6,6,1960,1960,0,0,1179,1179,0,1179,0,0,1,0,2,1,5,0,2,622,0,0,0,0,0,110000
11841,6,5,1990,1990,816,0,816,816,0,816,1,0,1,0,3,1,5,0,0,0,0,32,0,0,0,118500
6285,6,6,1976,1976,504,0,960,1044,0,1044,1,0,1,0,3,1,7,1,2,528,228,0,0,0,0,133500
7917,6,7,1976,1976,751,0,1143,1113,0,1113,1,0,1,1,3,1,6,1,1,504,370,30,0,0,0,148000
7024,5,5,2005,2006,980,0,1090,1090,0,1090,1,0,1,1,2,1,5,0,2,450,0,49,0,0,0,157000
7023,5,5,2005,2006,611,0,734,734,674,1408,1,0,2,1,3,1,6,0,2,489,0,85,0,0,0,171500
3675,6,5,2005,2005,467,0,547,1072,0,1072,1,0,1,0,2,1,5,0,2,525,0,44,0,0,0,140000
6400,5,7,1959,2000,77,831,960,960,0,960,1,0,1,0,2,1,4,0,1,392,144,0,35,0,0,131750
6882,4,3,1955,1955,0,0,0,1152,0,1152,0,0,2,0,2,2,6,0,0,0,0,0,0,0,0,61500
10215,4,5,1954,1954,492,0,864,948,0,948,0,0,1,0,3,1,5,0,1,248,0,0,0,0,0,111000
4270,3,6,1931,2006,544,0,544,774,0,774,0,0,1,0,3,1,6,0,0,0,0,0,286,0,0,79000
10042,6,8,1920,1995,144,278,660,740,125,865,1,0,1,0,2,1,4,1,1,216,0,0,84,0,0,108500
11767,4,7,1910,2000,0,0,560,796,550,1346,0,0,1,1,2,1,6,0,1,384,168,24,0,0,0,112000
8172,4,5,1955,1955,544,0,768,768,0,768,0,0,1,0,2,1,4,1,1,355,0,0,196,0,0,125000
8190,4,6,1954,1954,732,0,948,948,0,948,1,0,1,0,3,1,5,1,1,280,0,36,0,0,0,119000
10594,5,5,1926,1950,0,0,768,789,0,789,0,0,1,0,2,1,5,0,1,200,0,0,112,0,0,96500
7223,5,5,1926,1950,319,0,1290,1422,0,1422,0,0,1,0,3,1,6,0,1,352,0,0,64,0,0,136500
6821,6,7,1921,2005,113,0,651,759,539,1298,0,0,2,0,2,1,8,1,1,240,216,0,168,0,0,146500
4000,7,8,1930,1995,246,0,531,567,531,1098,1,0,1,0,2,1,5,1,1,216,0,0,0,0,0,148500
6720,6,7,1921,1950,0,0,585,851,585,1436,0,0,1,0,3,1,7,1,1,228,184,0,0,0,0,141500
7642,7,8,1918,1998,0,0,912,912,514,1426,0,0,1,1,3,1,7,1,1,216,0,240,0,0,0,189950
7155,6,8,1926,1991,0,0,686,686,775,1461,0,0,1,0,3,1,6,1,1,225,0,0,116,0,0,135000
4280,5,6,1913,2002,365,0,440,694,0,694,0,0,1,0,2,1,4,1,1,352,0,0,34,0,0,90350
5362,5,6,1910,2003,0,0,661,661,589,1250,0,0,2,0,3,1,8,1,2,552,242,0,81,0,0,139000
6305,5,7,1938,1950,0,0,920,954,0,954,0,0,1,0,2,1,5,1,1,240,0,0,0,0,0,119750
13108,5,5,1951,1951,0,0,0,1226,0,1226,0,0,1,1,2,1,7,1,2,400,174,24,120,0,228,153500
6221,5,5,1941,1950,533,0,728,760,595,1355,0,0,2,0,3,1,5,0,2,528,0,0,0,0,144,140000
21579,6,6,1968,1968,813,0,1488,1488,0,1488,0,1,2,0,3,1,7,2,2,552,0,0,216,0,0,215000
1782,6,6,1980,1980,330,0,516,529,516,1045,0,0,1,0,2,1,5,1,2,462,180,0,0,0,0,123900
3907,8,5,1988,1988,577,0,1004,1020,0,1020,1,0,1,0,1,1,4,0,2,509,135,0,0,0,0,200000
7000,6,7,1940,1950,375,0,720,720,495,1215,0,0,1,0,3,1,6,0,2,720,0,0,30,0,0,141000
5000,5,6,1941,1950,116,0,720,803,0,803,0,0,1,0,2,1,5,0,2,360,0,0,244,0,0,87000
6060,4,5,1939,1950,0,0,732,772,351,1123,0,0,1,0,3,1,4,0,1,264,0,0,140,0,0,100000
3672,5,7,1922,1950,0,0,816,816,0,816,0,0,1,0,2,1,5,0,1,100,0,0,96,0,0,75200
8263,6,5,1920,1950,0,0,1012,1012,0,1012,0,0,1,0,2,1,6,1,1,308,0,22,112,0,0,118400
11067,2,4,1939,1950,0,0,0,640,0,845,0,0,1,0,1,1,4,0,1,256,48,0,0,0,0,68104
6060,5,9,1930,2007,737,0,837,1001,0,1001,0,0,1,0,2,1,5,0,1,216,154,0,42,86,0,124900
12150,6,6,1979,1979,1001,0,1001,1299,0,1299,1,0,2,0,2,1,5,1,2,486,84,0,222,0,0,183500
7540,6,6,1978,1978,773,0,888,912,0,912,1,0,1,0,2,1,5,1,2,470,0,0,0,0,192,156000
9187,6,5,1983,1983,336,0,1084,1080,0,1080,0,0,1,1,3,1,5,0,2,484,120,0,158,0,0,134000
10000,5,5,2002,2002,585,0,1441,1392,0,1392,0,0,2,0,3,1,6,1,3,650,168,49,0,0,0,215000
12864,7,5,2002,2002,1392,0,1409,1409,0,1409,1,0,1,1,1,1,4,1,2,576,0,144,0,0,145,245000
9928,7,5,1991,1992,1239,0,1454,1478,0,1478,1,0,2,0,3,1,6,1,2,506,114,22,0,0,0,210000
8750,7,6,1975,1975,224,530,852,918,0,918,0,1,1,0,3,0,4,0,1,360,192,84,0,0,0,148000
8410,6,6,1974,1974,924,0,970,1026,0,1026,1,0,1,0,2,1,5,1,2,528,193,0,0,0,0,143000
16905,5,6,1959,1959,967,0,1350,1328,0,1328,0,1,1,1,2,1,5,2,1,308,0,104,0,0,0,170000
9037,8,5,2006,2006,428,0,1476,1484,0,1484,0,0,2,0,2,1,6,1,2,472,120,33,0,0,0,265900
10331,7,7,1985,1985,215,80,1265,1240,0,1240,0,1,2,0,3,1,6,0,2,528,232,0,0,0,0,174000
6718,8,5,2001,2001,250,0,1267,1312,0,1312,0,0,2,0,2,1,5,0,2,471,256,28,0,0,0,180500
9590,7,5,2003,2003,786,0,868,1146,0,1146,1,0,2,0,3,1,6,1,2,438,160,22,0,0,0,187500
7777,6,5,1996,1996,0,0,1491,1491,0,1491,0,0,2,0,3,1,7,1,2,571,0,35,0,0,0,178000
6710,6,5,1996,1997,16,904,920,936,0,936,2,0,0,1,0,1,3,0,2,460,0,40,0,0,0,140000
25286,4,5,1963,1963,633,0,1064,1040,0,1040,1,0,1,0,3,1,5,0,2,648,0,0,0,0,0,132250
4224,5,7,1976,1976,840,0,1040,1060,0,1060,1,0,1,0,3,1,6,1,2,572,100,110,0,0,0,129900
4224,5,5,1976,1976,874,0,1142,1142,0,1142,1,0,1,1,3,1,6,1,2,528,536,90,0,0,0,134000
1504,4,4,1972,1972,252,0,546,546,546,1092,0,0,1,1,3,1,5,0,1,253,0,0,0,0,0,85500
1533,4,5,1970,1970,503,0,530,530,462,992,1,0,1,0,2,1,4,0,1,297,112,97,0,0,0,106500
1495,4,6,1970,1970,384,0,546,546,546,1092,0,0,1,1,3,1,5,0,0,0,0,64,0,0,0,93900
2001,4,5,1970,1970,0,0,546,546,546,1092,0,0,1,1,3,1,6,0,1,286,0,0,0,0,0,75000
1936,4,6,1970,1970,131,499,630,630,0,630,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,84500
1890,4,3,1976,1976,0,0,546,546,546,1092,0,0,1,1,3,1,6,0,1,286,0,0,0,0,0,75190
11333,6,5,1976,1976,539,0,1029,1062,0,1062,1,0,1,0,3,1,5,2,2,539,120,0,0,0,0,146800
9129,5,5,1977,1977,923,0,923,1008,0,1008,1,0,1,0,1,1,4,1,2,678,201,66,0,0,0,153500
15957,6,6,1977,1977,1148,0,1244,1356,0,1356,2,0,2,0,3,1,6,1,2,528,1424,0,0,0,0,188000
8286,5,7,1977,1977,531,0,716,716,716,1432,1,0,1,1,3,1,6,1,2,531,0,136,0,0,240,157000
6723,5,7,1971,1971,796,0,796,796,0,796,0,1,1,0,2,1,5,0,0,0,129,0,0,0,0,138000
7244,5,7,1970,1970,619,0,768,768,0,768,1,0,1,0,2,1,5,0,2,624,104,0,0,0,0,129500
7599,4,6,1982,2006,565,0,845,845,0,845,1,0,1,0,2,1,4,0,2,360,0,0,0,0,0,129500
11000,5,6,1976,2003,1090,0,1090,1178,0,1178,1,0,1,1,3,1,6,0,2,502,0,44,0,0,88,135000
8314,5,7,1982,1982,546,0,816,816,0,816,0,0,1,0,2,1,5,0,1,264,168,0,0,0,0,124500
11625,5,7,1983,1983,596,0,816,816,0,816,1,0,1,0,2,1,4,0,1,264,330,0,0,0,0,139000
10447,5,6,1984,1984,516,0,864,887,0,887,0,1,1,0,3,1,5,0,1,288,140,0,0,0,0,124500
11027,6,5,1954,1954,468,539,1178,1293,0,1293,1,0,2,0,2,1,5,0,2,452,280,0,0,0,0,149900
10533,6,6,1956,1956,773,0,1008,1024,0,1024,1,0,1,0,2,1,5,2,1,313,0,0,0,0,280,157500
13031,6,5,1995,1996,592,0,691,691,807,1498,0,0,2,1,3,1,6,1,2,409,315,44,0,0,0,187500
8076,6,6,1993,1994,705,0,1160,1169,0,1169,0,1,2,0,3,1,6,1,2,402,0,26,0,0,144,183500
3701,8,5,1987,1987,0,0,1191,1204,0,1204,0,0,2,0,2,1,5,0,2,461,120,70,0,0,0,130000
34650,5,5,1955,1955,1056,0,1056,1056,0,1056,1,0,1,0,3,1,5,0,2,572,264,0,0,0,0,145000
10464,6,6,1980,1980,850,0,988,1102,0,1102,1,0,1,0,2,1,5,1,2,582,140,22,0,0,0,169000
9927,7,5,1976,1976,1005,0,1047,1083,0,1083,1,0,1,0,2,1,5,1,2,596,444,0,40,0,0,172000
10140,5,6,1975,1975,788,0,1056,1074,0,1074,1,0,1,1,3,1,6,0,2,495,0,88,0,0,0,153500
10140,6,6,1974,1999,663,377,1040,1309,0,1309,1,0,1,1,3,1,5,1,2,484,265,0,0,0,0,181000
10000,6,6,1974,1974,755,0,1103,1103,0,1103,0,0,2,0,3,1,6,0,2,462,295,84,0,0,0,155000
8125,4,4,1971,1971,614,0,858,858,0,858,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,88000
7200,4,4,1971,1971,20,620,864,874,0,874,0,1,1,0,3,1,5,0,2,576,63,0,0,0,0,97500
8773,6,5,2002,2002,951,0,1487,1419,0,1419,1,0,2,0,2,1,4,0,2,543,196,68,0,0,0,190000
2760,6,5,1973,1973,0,0,525,525,567,1092,0,0,1,1,3,1,6,0,2,440,0,0,0,0,0,105500
2160,5,6,1973,1973,402,0,765,765,600,1365,0,0,1,1,3,1,7,1,2,440,0,36,0,0,0,125500
1953,6,5,1973,1973,309,0,483,483,504,987,0,0,1,1,2,1,5,0,1,264,72,0,0,0,0,83000
1890,6,7,1972,1972,282,0,494,494,536,1030,0,0,1,1,3,1,6,0,1,264,0,0,0,0,0,116000
1680,6,7,1972,1972,317,0,672,672,546,1218,0,1,1,1,3,1,7,0,1,264,0,28,0,0,0,118000
1680,6,5,1972,1972,276,0,483,483,465,948,0,0,1,1,2,1,5,0,1,264,0,0,0,0,0,89000
1680,6,5,1972,1972,382,0,525,525,567,1092,0,0,1,1,3,1,6,0,1,264,352,0,0,0,0,108000
1680,6,5,1972,1972,0,0,483,483,504,987,0,0,1,1,2,1,5,1,1,288,0,0,0,0,0,94500
4043,6,5,1975,1975,727,156,1069,1069,0,1069,0,1,2,0,2,1,4,1,2,440,0,55,0,0,225,146300
7514,5,7,1967,1975,373,108,943,1387,0,1387,1,0,1,0,3,1,6,1,1,300,0,0,240,0,0,145000
7838,5,5,1967,1967,769,0,864,900,0,900,1,0,1,0,3,1,6,1,1,288,175,144,0,0,0,123000
2280,7,7,1976,1976,120,492,1055,1055,0,1055,1,0,2,0,2,1,4,0,1,319,0,29,0,0,0,137500
2179,6,5,1976,1976,70,0,855,855,601,1456,0,0,2,1,3,1,6,1,2,460,0,28,0,0,0,144000
7052,7,5,2005,2005,659,0,1364,1364,0,1364,1,0,2,0,2,1,6,1,2,484,192,36,0,0,0,185850
3136,7,5,2003,2003,0,0,1405,1405,0,1405,0,0,2,0,2,1,6,1,2,478,148,36,0,0,0,171750
3196,8,5,2003,2003,0,0,1273,1456,0,1456,0,0,2,0,2,1,7,1,2,400,143,20,0,0,0,215000
3072,7,5,2004,2004,0,0,1375,1414,0,1414,0,0,2,0,2,1,6,1,2,398,144,20,0,0,0,178740
9056,8,5,2004,2004,0,0,707,707,707,1414,0,0,2,1,3,1,6,1,2,403,100,35,0,0,0,178000
7500,7,5,2005,2005,0,0,1257,1266,0,1266,0,0,2,0,3,1,6,1,2,453,38,144,0,0,0,176000
7733,6,5,2005,2005,24,0,1142,1142,0,1142,0,0,1,1,3,1,5,0,0,0,4,50,0,0,0,139500
7175,6,5,1990,1991,904,0,1398,1398,0,1398,1,0,2,0,2,1,5,0,2,542,0,46,0,0,0,172000
7175,6,5,1991,1991,278,0,1217,1217,0,1217,0,0,2,0,2,1,5,0,2,484,0,64,0,0,0,151000
9019,6,5,1994,1994,274,0,636,636,684,1320,0,0,2,1,3,1,6,0,2,472,0,40,0,0,0,150000
8900,4,4,1966,1966,1056,0,1056,1056,0,1056,1,0,1,0,2,1,5,0,1,384,0,42,0,0,0,107000
9100,5,4,1962,1962,36,0,988,988,0,988,1,0,1,0,3,1,6,0,2,624,0,0,0,0,0,129500
9240,5,6,1962,2002,612,0,864,1211,0,1211,0,0,1,0,2,1,6,1,2,576,161,0,0,0,0,144000
8471,6,7,1977,1995,506,0,506,1212,0,1212,1,0,1,0,3,1,6,1,2,492,292,12,0,0,0,151000
9308,5,5,1965,1965,554,0,984,984,0,984,0,0,1,0,3,1,5,0,1,310,0,0,0,0,0,126000
8450,5,6,1968,1968,162,270,882,909,0,909,0,0,1,0,3,1,5,0,1,294,0,155,0,0,0,116000
8638,5,6,1963,1963,181,0,925,925,0,925,1,0,1,0,2,1,5,0,2,484,203,74,0,0,0,133500
13052,5,6,1965,1965,712,0,1024,1024,0,1024,0,0,1,1,3,1,5,0,1,308,0,0,0,0,0,120875
13526,5,6,1965,1965,560,375,935,935,0,935,1,0,1,0,3,1,5,0,1,288,180,0,0,0,0,137000
8020,5,6,1964,1964,644,0,912,912,0,912,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,124000
6993,5,7,1961,1994,465,0,912,1236,0,1236,0,0,1,0,3,1,6,1,1,288,0,0,0,0,0,135000
8789,5,6,1967,1967,659,0,912,941,0,941,0,0,1,0,3,1,6,1,1,288,64,0,0,0,0,129200
